Date,TEMP,HUMI,RAIN,WIND,AIRP,SOLA,SUNH
2019/10/25,25.3,73,0,12.6,1016.7,18.83,9.6
2019/10/26,25.3,73,0,12.7,1017,13.63,4.3
2019/10/27,25.1,75,0,9.2,1015.3,15.94,8.1
2019/10/28,24.6,75,0,9.1,1014.7,9.04,3.2
2019/10/29,22.2,61,0,10.3,1015.7,10.71,4.5
2019/10/30,23.6,52,0,9.7,1016.7,13.53,4.4
2019/10/31,24.4,65,0,10.6,1016.2,11.64,5.1
2019/11/1,25.3,71,0,12.8,1015.7,18.73,9.7
2019/11/2,24.7,73,0,11.6,1014.6,16.8,9.6
2019/11/3,25.3,73,0,7.8,1013.9,18.45,9.3
2019/11/4,24.6,50,0,12.5,1014.5,17.58,9.5
2019/11/5,23.4,51,0,10.5,1013.4,19,10.2
2019/11/6,23.1,67,0,10.5,1012,17.16,9
2019/11/7,23.5,50,0,11.7,1013.7,18.1,10.1
2019/11/8,23,44,0,13.8,1017,18.48,10.2
2019/11/9,22.1,58,0,11.3,1017.6,18.69,10.1
2019/11/10,22,68,0,8.3,1016.1,18.34,10.1
2019/11/11,22.5,70,0,10.2,1014.7,18.21,10.2
2019/11/12,22.8,76,0,11.1,1016.4,10.88,4.6
2019/11/13,23.6,74,0,8.9,1018.3,16.71,9
2019/11/14,22.5,60,0,10.3,1018.9,15.28,8.6
2019/11/15,22.2,68,0,11.5,1016.9,17.38,9.8
2019/11/16,21.9,74,0,10.7,1015.7,14.82,6.8
2019/11/17,23.1,77,0,7.6,1015,17.84,9.8
2019/11/18,24,66,0,7.3,1015.7,16.03,9.9
2019/11/19,19.8,59,0,7.4,1018.4,11.01,4.3
2019/11/20,20.5,63,0,8.3,1019.5,14.53,6.3
2019/11/21,21.2,64,0,6.9,1018.9,17.48,10
2019/11/22,22,60,0,6.1,1017.1,17.39,10
2019/11/23,22.8,76,0,6.6,1016.9,15.05,8.7
2019/11/24,23.1,74,0,7.8,1017.5,17.49,9.9
2019/11/25,23.7,69,0,12.1,1019.6,16.77,8.2
2019/11/26,21.4,74,0,13.2,1020.7,7.85,0.9
2019/11/27,21.9,75,0,11.7,1020,16.66,9
2019/11/28,19.8,54,0,11.4,1021.9,17.14,9.8
2019/11/29,19,60,0,10.6,1022.3,17.37,9.6
2019/11/30,20,67,0,11.1,1020.4,17.26,9.8
2019/12/1,21.4,64,0,6.8,1018.3,16.61,9.6
2019/12/2,16.8,45,0,14.2,1021.6,17.02,9.3
2019/12/3,15.8,34,0,11.5,1023.1,17.2,9.7
2019/12/4,17.2,27,0,13.8,1022.9,17.36,9.5
2019/12/5,14.6,43,1.2,14.4,1024.8,3.88,0
2019/12/6,16.3,25,0.4,16.5,1024.7,14.65,7.2
2019/12/7,16,26,0,15.6,1024.8,18.35,9.6
2019/12/8,15.5,37,0,9,1024.8,18.26,9.6
2019/12/9,17,53,0,6.7,1021.8,16.14,8.6
2019/12/10,18.1,64,0,6.5,1018.6,16.35,8.8
2019/12/11,19,57,0,5.5,1018.4,16.66,9.6
2019/12/12,18.8,60,0,11.8,1020.9,14.37,7.1
2019/12/13,18.9,71,0,13.4,1022.4,15.38,7.3
2019/12/14,19.2,71,0,10.8,1021.7,16.69,9.6
2019/12/15,19.1,78,0,13.5,1020,6.51,0
2019/12/16,21.1,72,0,9.7,1018.1,8.22,1
2019/12/17,23.1,68,0,7.1,1017.7,11.6,5.1
2019/12/18,22.4,75,0,9.4,1018.1,12.18,5.3
2019/12/19,19.1,83,0,10.9,1019.8,5.49,0.6
2019/12/20,18.6,74,0.6,9.5,1019.6,12.27,4.7
2019/12/21,18.9,81,1.1,7.2,1017.8,10.06,3
2019/12/22,20.2,83,0,5.9,1015.8,12.15,5.5
2019/12/23,19.5,83,0,10,1016.7,6.38,0.3
2019/12/24,20.1,77,0,9.6,1017.9,15.84,8.6
2019/12/25,19.7,78,0,10.3,1016.4,14.89,7.7
2019/12/26,20.9,67,0,7.5,1016.3,13.76,9.4
2019/12/27,17.4,59,0,10.3,1020.3,16.24,9.4
2019/12/28,18,67,0,9.9,1020.2,13.23,6.1
2019/12/29,18.4,87,8.6,6.4,1018.3,3.43,0
2019/12/30,20,89,0.4,7.8,1020,4.59,0
2019/12/31,18.6,86,0.2,12.8,1024.9,1.93,0
2020/1/1,17.2,78,0.1,9.8,1026.5,4.92,0.2
2020/1/2,17.7,76,0,7.6,1025.2,8.36,3.6
2020/1/3,18.5,79,0,8.3,1023,15.7,8.9
2020/1/4,18.6,81,0,8.7,1020.9,15.2,8.6
2020/1/5,19.8,75,0,13.8,1020.5,14.66,6.6
2020/1/6,20.8,74,0,13.5,1019.3,14.99,6.7
2020/1/7,22.2,81,0,3.7,1017.2,13.1,8
2020/1/8,21.6,65,0,9.1,1018.5,16.17,8.1
2020/1/9,18.8,73,0,14.9,1018.1,12.61,5
2020/1/10,19.4,79,0,12.6,1016.4,12.75,6.1
2020/1/11,20.7,78,0,8,1015.3,13.6,7
2020/1/12,17.5,57,0,8,1017.1,14.4,7.9
2020/1/13,17.7,72,0,11.7,1017.8,10.42,2.5
2020/1/14,18.6,71,0,10.2,1019,16.17,9.4
2020/1/15,19,77,0.1,14.2,1018.3,13.99,5.8
2020/1/16,19.5,82,0,11.1,1017.7,15.21,7.2
2020/1/17,18,61,0,7.3,1019.6,6.34,0.1
2020/1/18,17.7,68,0,9.2,1019.6,13.83,6.5
2020/1/19,17.7,71,0,8.1,1020.9,9.52,1.1
2020/1/20,17.3,71,0,7.6,1021.9,11.06,2.9
2020/1/21,18.2,76,0,10.3,1022.4,12.3,4.9
2020/1/22,20.4,79,0,8.3,1019.1,11.39,4.3
2020/1/23,21.7,84,0,8,1017.2,14.44,7.6
2020/1/24,21.2,88,0,9.1,1018.1,13.16,4.6
2020/1/25,19.3,87,3,10.9,1016.2,8.21,0.9
2020/1/26,16.1,82,13.3,8,1014.9,7.59,1.5
2020/1/27,12.4,62,0.3,9.6,1016.4,9.19,2.7
2020/1/28,12.4,57,0.3,8.8,1018.6,10.35,4.4
2020/1/29,13.2,43,0,8.8,1020.6,14.87,7.2
2020/1/30,14.4,28,0,11,1021.5,20.55,10.2
2020/1/31,14.7,38,0,9,1022.4,19.51,10.2
2020/2/1,15.6,65,0,11.2,1022.4,16.52,9.1
2020/2/2,16.7,74,0,13.4,1022,10.54,1.6
2020/2/3,17.8,73,0,11.8,1020.3,10.6,1.9
2020/2/4,16.9,80,1,8.5,1020.2,6.44,0.6
2020/2/5,17.1,81,1.2,12,1020.6,5.94,0.2
2020/2/6,16.7,74,0,15,1019.8,9.33,1.5
2020/2/7,18.4,78,0,9.3,1021.1,8.6,0.5
2020/2/8,17.1,71,0,7.6,1024,6.97,0.1
2020/2/9,15.9,72,0,6.8,1025.7,6.76,0.1
2020/2/10,16.4,71,0,5.7,1023.1,6.3,0.3
2020/2/11,17.2,84,1.1,9.5,1020.5,4.83,0
2020/2/12,20.4,87,0,4.8,1017.9,12.92,4.9
2020/2/13,19.3,93,37.4,7.3,1015.4,2.72,0.3
2020/2/14,20.2,94,8.6,12.5,1013.8,9.42,1.7
2020/2/15,20.8,94,0,10.6,1013.6,5.86,0.8
2020/2/16,13.8,74,26,11.5,1020.1,7.6,0.9
2020/2/17,13.2,40,0,9.8,1026.2,19.1,10.3
2020/2/18,14.1,44,0,10.4,1026.4,20.56,10.5
2020/2/19,15.7,61,0,11.2,1024.6,16.71,7.6
2020/2/20,17.3,62,0,10.5,1024.9,16.06,6.7
2020/2/21,18.4,68,0,11.2,1026.7,20.4,10.6
2020/2/22,19.6,69,0,7.3,1025.7,20.16,10.5
2020/2/23,19.1,66,0,15.5,1024.6,18.11,6.7
2020/2/24,19.4,72,0,13.3,1020.7,12.88,1.5
2020/2/25,21.6,82,0,8.4,1017.9,11.88,3.6
2020/2/26,22.9,81,0,3.5,1017.9,21.06,10.4
2020/2/27,19.7,83,0.1,12.4,1019.6,9.22,4.1
2020/2/28,20.3,74,0,11.6,1018,16.33,5.5
2020/2/29,21.9,78,0,4.7,1014.7,14.58,5.7
2020/3/1,22.3,80,0,4.5,1014.2,20.07,10
2020/3/2,19.4,82,0,12.5,1017.6,2.29,0
2020/3/3,18.9,78,0,12.7,1018.2,8.57,0.4
2020/3/4,19.5,80,2,8.3,1018,5.16,0
2020/3/5,17.5,83,0.4,10.7,1019.4,10.41,3.4
2020/3/6,17.8,77,0,14.3,1017.5,10.88,1.8
2020/3/7,20.5,86,0,10.3,1014,13.69,2.2
2020/3/8,21.8,91,0,9.7,1010.7,6.91,0.4
2020/3/9,23.2,88,0,9.7,1008.5,9.06,1.3
2020/3/10,23,60,0.1,10,1013.3,17.91,8.5
2020/3/11,18.5,67,0,15.1,1017.7,7.67,0.9
2020/3/12,18.8,88,0,15.5,1015.7,6.54,0
2020/3/13,21.3,90,0,8.5,1015.7,14.25,3.4
2020/3/14,21.1,74,0.4,8.7,1017.6,17.53,7.3
2020/3/15,19.6,63,0,9.4,1019.3,13.55,5.4
2020/3/16,19.7,73,0,12.3,1019.7,19.29,8.1
2020/3/17,19.8,77,0,11,1018.7,5.84,0.6
2020/3/18,20,84,9.6,7,1015.8,3.65,0
2020/3/19,20.7,87,1.4,7.5,1014.7,4.92,0.3
2020/3/20,20.8,85,0.3,10.5,1015.4,7.22,0.2
2020/3/21,20.9,93,0.7,10.4,1015.4,5.35,0.4
2020/3/22,23.9,82,0,5.8,1014,22.25,9.7
2020/3/23,24.2,80,0,6.9,1014.2,23.5,10.7
2020/3/24,22.1,81,0,13.5,1015.3,18.07,6.3
2020/3/25,22.2,82,0,11.1,1014.2,14.15,4.3
2020/3/26,22.9,89,1,7.3,1013.5,10.34,2.9
2020/3/27,23.9,86,0,8.6,1013,15.84,5.9
2020/3/28,22.5,90,7.5,6.3,1013.3,6.47,1.6
2020/3/29,19.6,91,2.2,17.7,1013.5,4.77,0.2
2020/3/30,20,95,7.3,11.4,1012.2,2.94,0
2020/3/31,20,95,6.3,11.6,1013.1,3.21,0
2020/4/1,19.5,89,0.1,7,1015,3.72,0
2020/4/2,19.6,84,0.4,17.1,1017,6.86,0
2020/4/3,20,86,0.8,12.7,1017.2,5.32,0
2020/4/4,20.4,88,0.9,9,1018,7.78,1.2
2020/4/5,17.6,88,4.8,12.5,1019,1.96,0
2020/4/6,16.7,89,19.9,9.3,1016.8,1.71,0
2020/4/7,18.9,81,0,5.8,1015.5,8.01,0.7
2020/4/8,20.3,64,0,10.2,1016.5,17.33,4.3
2020/4/9,21.2,62,0,9.9,1017.5,23.61,9.8
2020/4/10,21.2,68,0,13.8,1018.1,21.81,10.5
2020/4/11,22.2,87,18.4,6.9,1015,7.26,0.3
2020/4/12,20.5,49,0.2,12.5,1017.3,25.62,9.5
2020/4/13,19.5,34,0,9.5,1019.2,26.71,10.6
2020/4/14,20.5,60,0,7.5,1017.5,14.05,3.5
2020/4/15,21.6,63,0,4.8,1015.4,25.01,11
2020/4/16,22.4,76,0,6,1014.5,25.65,11.1
2020/4/17,23.6,78,0,8.9,1014.8,22.99,10.6
2020/4/18,23.8,81,0,5.7,1013.9,15.09,5.2
2020/4/19,25.2,80,0,5.8,1012.6,22.68,9.7
2020/4/20,25.9,81,0,7.7,1012.5,23.01,8.7
2020/4/21,26.3,81,0,6.6,1012.4,16.93,5.5
2020/4/22,21.4,94,17.7,13.9,1014.9,3.16,0
2020/4/23,20.1,87,2.3,9.8,1017.2,4.6,0
2020/4/24,18.9,80,0.8,7.3,1019,5.94,0.1
2020/4/25,20.1,80,0.2,4.5,1018.1,7.55,0.7
2020/4/26,22.9,72,0.8,3.8,1017,20.01,7.2
2020/4/27,23.8,59,0,7,1017.1,21.27,7.9
2020/4/28,23.6,61,0,12.7,1017.5,26.4,11.3
2020/4/29,23.3,72,0,10.9,1017,26.27,10.6
2020/4/30,23.2,71,0,7.2,1015.3,24.17,10.3
2020/5/1,25.1,80,0,5,1012.5,20.74,7.1
2020/5/2,25.8,77,0,6.7,1010,24.79,10.4
2020/5/3,26.9,78,0,8.4,1009.2,26.56,11.3
2020/5/4,27.6,79,0,9.9,1009.8,23.78,9.8
2020/5/5,27.9,79,0,10.4,1008.8,24.17,8.8
2020/5/6,28.6,80,0,7.4,1008.6,16.45,4.8
2020/5/7,28.9,79,0,8.2,1008.7,12.23,3.9
2020/5/8,29.1,80,0.1,9.9,1008.6,15.58,3.5
2020/5/9,28.8,79,0,8.6,1009.2,14.77,3.5
2020/5/10,28.5,78,0.8,8.2,1009.8,22.32,8.5
2020/5/11,28.5,74,12.4,5.8,1010.3,19.87,6.9
2020/5/12,26.7,81,1,5.6,1010.8,12.21,3.1
2020/5/13,26.1,83,0,10.5,1012.3,7.67,2.3
2020/5/14,26.4,83,0,12.5,1011.2,16.56,3.8
2020/5/15,27.9,81,0,10.8,1008.3,20.35,7.4
2020/5/16,28.2,79,0,6.5,1007.5,19.63,7.8
2020/5/17,28.6,76,0,7.3,1005.3,24.62,9.5
2020/5/18,25.3,89,51.9,5.8,1004.6,7.41,1.4
2020/5/19,27.5,81,0,6.4,1005.1,19.93,7.5
2020/5/20,27.1,88,4.7,11.7,1006.1,10.47,1.6
2020/5/21,27.2,92,86,7.2,1003.8,4.27,0
2020/5/22,27.5,87,17.2,9.6,1003.2,5.35,0.1
2020/5/23,25.1,88,1,10.1,1006.8,7.09,0
2020/5/24,26.3,81,0,9.8,1009.4,15.16,2.8
2020/5/25,26.1,91,34.1,8.3,1009.6,6.68,1.2
2020/5/26,28,87,4.2,6.2,1007.6,11.54,2
2020/5/27,28,83,0.1,5.5,1008.6,14.33,3.7
2020/5/28,27.3,86,0,9.5,1010.1,13.41,2.4
2020/5/29,27.7,86,0.1,9.6,1010,15.66,3.6
2020/5/30,25.7,94,136.4,4.7,1010.9,2.25,0
2020/5/31,28.9,84,0,7.3,1010.5,10.01,1.3
2020/6/1,29.6,79,0.3,8.4,1010.2,18.22,5.5
2020/6/2,28.6,83,9.4,8,1009.5,11,2
2020/6/3,29.4,76,0.2,9.2,1008.6,18.15,5.4
2020/6/4,29.9,75,0,9,1008,21.95,8.1
2020/6/5,29.7,78,2.2,10.5,1007.3,20.43,6.2
2020/6/6,26.2,91,185.7,6.7,1007.2,4.94,0.3
2020/6/7,27.2,94,70.8,12.3,1005.6,2.25,0
2020/6/8,27.5,93,16.7,8.5,1006.2,1.97,0
2020/6/9,28.9,84,2.4,9.8,1008.2,9.98,2
2020/6/10,29.4,80,0,***,1008.8,20.5,7.5
2020/6/11,29.6,77,0,6.7,1007.4,24.5,10.1
2020/6/12,29.6,76,0,8.1,1005.4,23.86,10.2
2020/6/13,29.1,83,13.6,14.1,1004,18.82,5.3
2020/6/14,27.1,87,30.2,11.5,1008.3,11.88,1.7
2020/6/15,28.8,80,0,9.3,1011.1,21.73,7.5
2020/6/16,28.1,83,9.6,7.4,1009.7,14.16,3.3
2020/6/17,28.6,79,0.6,7.6,1008.3,17.16,6.2
2020/6/18,29.2,79,4.4,8.7,1008.5,23.73,8.8
2020/6/19,29.6,77,0,8.9,1009.2,27.36,11.6
2020/6/20,29.6,76,0,9.3,1008.5,27.77,10.8
2020/6/21,29.9,77,0,8.8,1006.3,24.59,10
2020/6/22,30.2,78,0,9.9,1006.4,22.98,8.3
2020/6/23,30.1,79,0,9.2,1007.1,24.79,10.1
2020/6/24,30.2,78,0,9.4,1006.5,21.93,7
2020/6/25,30,77,0,9.8,1006.4,15.83,4.9
2020/6/26,30,78,0.1,10.5,1007.9,15.61,4.6
2020/6/27,29.9,78,0.6,8.2,1008.4,16.93,6
2020/6/28,30,75,0,7.7,1007.8,25.25,10.2
2020/6/29,29.8,75,0.2,7.5,1006.1,22.15,9.5
2020/6/30,30.1,76,0,8,1004.6,23.28,9.4
2020/7/1,29.5,80,5.8,8.5,1004,15.46,3.8
2020/7/2,29.5,81,7.5,8.9,1005.1,16.68,4.4
2020/7/3,28.5,86,26.2,7.5,1008.4,17.39,3.7
2020/7/4,29.4,81,3.4,8.1,1008.9,20.39,6.9
2020/7/5,29.6,77,1.5,9.8,1007.3,26.18,9.4
2020/7/6,29.7,77,4.4,9.4,1007.4,21.27,8.9
2020/7/7,29.6,79,0.6,8.8,1009.2,24.54,9.6
2020/7/8,29.7,81,0.1,9.8,1007.1,18.24,5.7
2020/7/9,29.8,80,0,10.8,1004.2,17.91,3.9
2020/7/10,29.8,77,0,11,1005.9,14.32,2.6
2020/7/11,30,77,0,9.5,1007.4,17.41,6
2020/7/12,30,76,0,8.6,1007.7,24.07,9.2
2020/7/13,30.2,76,0,8.9,1007.8,27.46,11.5
2020/7/14,30.4,76,0,10.2,1006.5,25.63,12
2020/7/15,30.2,76,0,10.5,1006.1,26.5,10.5
2020/7/16,30.2,76,0.2,9.3,1006.9,26.42,10.1
2020/7/17,30,77,0.8,8.8,1008.5,24.49,10.5
2020/7/18,30.1,76,1,10.7,1008.2,26.32,11.3
2020/7/19,30.1,76,0.1,9.1,1007.7,25.09,10
2020/7/20,29.6,78,0.6,7.7,1009.5,17.78,5.8
2020/7/21,29.8,77,0,6.9,1010.5,21.96,9.6
2020/7/22,29.2,81,3.3,9.9,1009.3,18.18,6.7
2020/7/23,30.3,74,0,7,1009,22.89,9.8
2020/7/24,30.3,75,0,8.7,1008.3,27.28,11.1
2020/7/25,30.2,77,0,8.6,1007.3,24.38,9.5
2020/7/26,30.4,76,0,9.6,1006.6,26.15,10.5
2020/7/27,30.3,76,1.9,9.3,1006.4,26.13,9.8
2020/7/28,30.5,73,2.6,8,1007.5,27.19,11.1
2020/7/29,29.7,79,17.6,8.2,1007.2,18.03,6.1
2020/7/30,29.5,76,6.2,11.1,1006.7,26.05,9.5
2020/7/31,27.2,86,34.5,18.6,1004.2,5.04,0.2
2020/8/1,27.2,88,32.7,20.5,1004.1,12.92,2.5
2020/8/2,27,90,21.7,12.7,1004.2,9.57,0.6
2020/8/3,26,94,54.9,6.5,1003.5,7.57,0.4
2020/8/4,27.2,88,4.6,6.8,1004,13.53,3.2
2020/8/5,27.2,90,52.2,9.2,1008.1,11.81,2.4
2020/8/6,28.6,85,1,9.3,1009.8,24.34,8.6
2020/8/7,29.4,81,0.2,10.6,1008,25.38,8.5
2020/8/8,29.8,77,0,9.4,1005.6,27.7,10.7
2020/8/9,29.4,77,0,6,1004.1,23.48,10
2020/8/10,29.6,77,0,7.5,1004.3,22.91,9.3
2020/8/11,29.8,80,0,8.5,1006.3,13.14,3.5
2020/8/12,27.4,89,24.7,8.7,1010.4,8.32,0.9
2020/8/13,27.7,86,12.9,8.6,1011,13.9,5
2020/8/14,29.1,80,7.4,7.2,1009.7,23.79,8.7
2020/8/15,29.4,77,0,7,1008.6,23.36,9.1
2020/8/16,29.3,77,0,8.9,1008.6,23.51,9.5
2020/8/17,27.8,83,13,8.8,1008.5,14.28,4.3
2020/8/18,27,84,53.1,10.8,1006.2,8.27,1.5
2020/8/19,26.1,92,100.4,15.1,1006,7.7,0.1
2020/8/20,28.6,83,0,9.8,1009.1,22.85,9
2020/8/21,29.2,78,0,6.5,1009,21.82,11
2020/8/22,29.1,78,0,5.2,1008.2,18.51,9.4
2020/8/23,29.4,77,0,4.9,1006.8,18.42,8.8
2020/8/24,29.9,78,0,8.9,1005.1,24.45,11.3
2020/8/25,30.4,79,0,9.2,1003.7,25.45,10.9
2020/8/26,29.4,83,9.3,9.4,1001.9,19.89,7.8
2020/8/27,28.3,84,2.9,7.1,1000.5,16.74,4.2
2020/8/28,28.5,84,21.7,4.7,1002.8,14.32,5
2020/8/29,29.4,80,10.1,5.4,1004.4,16.26,8.3
2020/8/30,29.2,79,3.5,6.3,1005.4,13.93,6.1
2020/8/31,29.5,75,0,6.2,1006.2,15.51,5.1
2020/9/1,30.1,76,0,7.4,1005.6,20.37,8.8
2020/9/2,29.8,77,0.8,6.6,1006.2,19.04,8.1
2020/9/3,29.9,79,1,6,1008.3,15.73,7.1
2020/9/4,29.3,83,0,7.1,1008.9,13.37,4.6
2020/9/5,27.9,84,46.4,6.8,1007.5,12.82,3.8
2020/9/6,28.5,82,0,6,1006.1,17.88,7.8
2020/9/7,28.7,83,2.5,6.9,1007.4,14.22,4.4
2020/9/8,26.7,91,65.9,6.3,1010.8,4.44,0.1
2020/9/9,27.6,86,0,4.4,1009.9,7.41,1.4
2020/9/10,28.2,83,5.4,5.3,1007.1,14.04,3.3
2020/9/11,28.7,82,2.7,5.4,1008.4,13.14,3
2020/9/12,28.1,85,32.6,5.1,1011,14.43,4.8
2020/9/13,28.1,82,3.6,6.6,1011.4,18.58,8.2
2020/9/14,27.5,86,22,11,1010.2,13.96,3.9
2020/9/15,26.8,94,73.8,9.7,1008.8,3.24,0.3
2020/9/16,29.1,84,2.9,12.5,1008,19.84,6.8
2020/9/17,28.2,88,45.4,13.3,1006.8,14.51,3.3
2020/9/18,27.8,88,15.5,14.6,1009.1,8.69,1.3
2020/9/19,26.8,91,54.2,9,1011.9,8.19,1.8
2020/9/20,28.3,83,0.5,7.5,1011.6,19.16,8.1
2020/9/21,27,91,122.3,8.5,1010.8,9.59,2.3
2020/9/22,28.2,81,0.5,11.5,1010.4,20.98,8.9
2020/9/23,28.6,78,0,10.3,1010.5,19.91,8.9
2020/9/24,28.1,78,1,7.3,1010.6,15.37,4.3
2020/9/25,27.5,76,0,8.6,1009.7,11.89,4.5
2020/9/26,27.3,77,0,15.3,1009.5,11.46,2.4
2020/9/27,27.2,81,1,13.8,1010.3,12.14,2.7
2020/9/28,26.1,88,18.9,10.5,1010.5,4.64,0.1
2020/9/29,26.5,89,11.9,9,1008.5,7.54,2.1
2020/9/30,27.1,88,104.2,7.5,1007.4,12.49,4.2
2020/10/1,26.3,77,0,14.3,1009.5,15.69,5
2020/10/2,27,75,0,14.6,1010.8,20.76,9.4
2020/10/3,27.6,75,0,10,1011.3,22.05,9.7
2020/10/4,28,77,0,7.5,1009.9,18.92,9.1
2020/10/5,27.4,80,116.7,11.7,1011.2,14.92,5.7
2020/10/6,25.5,77,3.7,10.5,1013.8,7.11,0.6
2020/10/7,24.5,69,0,11.5,1014.8,8.26,0.2
2020/10/8,24.5,64,0,11.1,1015.2,17.6,7
2020/10/9,25.4,60,0,11.2,1014.7,21.79,10.6
2020/10/10,25.3,67,0,8.8,1012.8,18.28,9.8
2020/10/11,26.3,71,0,10.3,1010.3,21.53,10.7
2020/10/12,27.3,71,0.4,13.9,1008.7,20.74,10.3
2020/10/13,24.4,86,25,19.5,1009.6,4.75,0.4
2020/10/14,25.2,79,0.9,20.3,1012.5,4.52,0.1
2020/10/15,25.8,71,0,15.4,1013.8,16.23,7.1
2020/10/16,26.5,69,0,12.7,1013.6,21.31,9.1
2020/10/17,24.9,71,0,13.3,1014.9,12.98,4.8
2020/10/18,24.2,72,0.7,10,1015.7,20.56,9.3
2020/10/19,24,66,0,10.2,1015.9,15.77,6.1
2020/10/20,24.4,64,0,9.5,1015,20.14,9.5
2020/10/21,23.9,60,0,10.8,1011.8,20.54,10.7
2020/10/22,24.1,56,0,12.3,1009.4,15.5,5.6
2020/10/23,23,44,0,14.8,1011.4,8.47,2.2
2020/10/24,23.3,49,0,12,1013.9,12.94,3.5
2020/10/25,23.6,67,0,14.8,1014.8,15.93,6
2020/10/26,24,75,0,12.1,1013.5,19.27,10.1
2020/10/27,24.6,71,0,15,1012.9,20.14,10.2
2020/10/28,23.7,78,5,13.9,1014.9,6.4,0
2020/10/29,24.3,72,0,12,1017.3,8.94,0.9
2020/10/30,23.6,78,0,9.3,1018.3,8.13,1.9
2020/10/31,22.6,71,0,12.5,1017.7,13.23,5.3
2020/11/1,23.4,71,0,7.3,1015.9,18.53,10.1
2020/11/2,24.8,60,0,9.5,1015.2,18.27,9.7
2020/11/3,22.8,68,0.2,9.7,1017,11.5,3.1
2020/11/4,22.3,68,0.3,11.8,1017.5,17.14,9.6
2020/11/5,22.3,66,0,13.5,1017.7,19.15,10.2
2020/11/6,24.4,65,0,6.3,1016,18.03,10.1
2020/11/7,26.7,50,0,6.8,1015.5,18.12,10.2
2020/11/8,25.2,54,0,10.9,1017.2,12.07,3.1
2020/11/9,23,56,0,11.1,1017.9,14.41,7.2
2020/11/10,22,55,0,10.7,1019.3,7.77,0
2020/11/11,21.7,66,0,11,1020.8,16.92,9.6
2020/11/12,21.5,62,0,10,1018.9,19.13,10.1
2020/11/13,22.3,54,0.5,9.7,1016.8,8.44,1.5
2020/11/14,22.6,63,0,9.3,1017.5,6.27,0.5
2020/11/15,22.4,75,0,12.7,1019.2,9.94,1.5
2020/11/16,23.6,72,0,12.1,1017.9,17.91,10.1
2020/11/17,23.8,76,0,13.1,1015.4,15.18,7.1
2020/11/18,24.5,79,1,11,1013.1,13.92,6.1
2020/11/19,24.8,86,0.1,6.5,1011.9,11.77,5.1
2020/11/20,25.5,83,0,5.8,1012.6,15.1,7.1
2020/11/21,22.8,89,2.3,15,1014.8,4.42,0.7
2020/11/22,24.6,80,0.1,9.3,1017.2,16.65,8
2020/11/23,22.2,85,0,12.6,1019.6,2.01,0
2020/11/24,22.7,78,0,9.8,1019.4,13.94,6
2020/11/25,23.1,75,0,11.1,1018.9,17,9.8
2020/11/26,23.7,74,0,8.4,1019.3,16.79,9.7
2020/11/27,22.2,65,0,9.6,1020.6,16.96,9.7
2020/11/28,19.6,63,0,9.1,1022.1,10.21,5.2
2020/11/29,19.3,58,0,9,1021.8,12.9,4.6
2020/11/30,18.6,59,0,9.9,1022.5,13.76,6.9
2020/12/1,19.2,60,0,9.5,1022.3,16.22,8.6
2020/12/2,19.4,60,0,9.7,1020.5,17.27,9.5
2020/12/3,16.7,59,0,12.7,1021,17,9.6
2020/12/4,15.3,57,0,11.3,1021.4,17,9.6
2020/12/5,16.4,56,0,8.7,1021.5,16.52,9
2020/12/6,17.8,64,0,5.7,1020.4,16.66,9.6
2020/12/7,20.4,56,0,6.1,1020.4,13.57,5.7
2020/12/8,19.4,57,0,7.5,1019.7,8.83,2.9
2020/12/9,19,68,0,7.9,1017.7,8.32,0.3
2020/12/10,20.5,74,0.5,6.1,1016.8,8.52,1.9
2020/12/11,21.1,81,0,6.1,1015.9,11.7,4
2020/12/12,20.3,84,0,6.4,1015.3,5.15,0.7
2020/12/13,20.3,76,0,12,1014.7,11.14,2.3
2020/12/14,18.7,79,0,11.1,1018.1,5.27,0.8
2020/12/15,14.3,69,0,8.9,1022.2,7.27,0.4
2020/12/16,13.8,68,0,7.3,1023.5,5.56,0
2020/12/17,14.3,67,0,6.5,1022.1,5.74,0
2020/12/18,15.9,62,0,7.9,1021.6,13.33,8
2020/12/19,14.4,56,0,10.4,1023.4,12.15,5.1
2020/12/20,14.4,51,0,11.3,1024.1,14.37,5.6
2020/12/21,16.1,49,0,8.3,1022.1,15.51,9.4
2020/12/22,16.8,61,0,7.7,1019.6,10.86,3.4
2020/12/23,18,81,1.2,6.3,1016.9,6.92,0.1
2020/12/24,19.9,72,0,5.7,1016.3,15.01,7.4
2020/12/25,18.4,74,0,10.7,1018.7,12.24,4.9
2020/12/26,18.3,75,0,13.8,1018.1,16.76,9.4
2020/12/27,20.2,67,0,5,1015.8,16.63,9.4
2020/12/28,20.2,65,0,13.4,1014.8,16.86,9.3
2020/12/29,20.7,72,0,9.3,1014.8,16.11,9.4
2020/12/30,14.4,41,0,15.7,1022.8,16.95,9.5
2020/12/31,10.2,23,0,13.4,1027,18,9.6
2021/1/1,11.3,27,0,9,1025.5,17.52,9.6
2021/1/2,13.7,41,0,8,1022.9,17.79,9.6
2021/1/3,16.7,57,0,5.5,1021.9,16.82,9.2
2021/1/4,17.9,59,0,4.7,1021,10.55,2.9
2021/1/5,18.4,60,0,5,1020.1,12.28,5.3
2021/1/6,16.5,69,0,9.3,1020,13.66,5.9
